ID	TD1	TD2	BM1	TD3	BM2	BM3	TD4	TD5	TD6	BM4	TD7	TD8	BM5	TD9	BM6	BM7	BM8	BM9	TD10	BM10
ID_403523	5.48935e-07	0	6.11332e-06	0	9.50093e-06	1.56031e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01917e-06
ID_403601	2.56549e-07	2.28032e-06	0	2.50941e-07	0	0	5.05364e-06	3.2234e-06	4.07403e-06	1.94841e-07	1.09491e-06	8.93682e-06	0	1.02086e-06	0	8.6462e-07	0	0	5.38188e-07	0
ID_403633	0	0	0	1.6971e-07	0	0	0	0	0	0	0	0	0	2.47719e-07	0	0	0	0	0	0
ID_403722	0	9.85441e-08	0	0	0	0	0	0	2.62027e-08	0	6.15649e-08	0	0	0	0	0	0	0	0	0
ID_403801	0	0	3.28402e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_403862	4.41974e-06	0	0	1.33362e-06	0	0	0	0	3.03661e-06	0	0	0	0	0	0	0	5.52419e-06	0	0	0
ID_403961	0	1.04111e-07	0	7.94365e-08	0	0	0	0	5.39774e-08	5.8506e-07	6.35544e-08	0	0	0	0	0	7.35688e-08	0	0	4.42864e-07
ID_404123	5.55558e-06	1.1119e-06	2.14341e-07	5.89886e-06	0	0	3.74958e-06	8.81839e-07	2.56747e-06	0	1.37578e-06	1.12992e-06	0	7.95497e-06	0	0	2.37196e-07	0	4.46452e-06	2.9163e-07
ID_404227	0	0	8.69728e-07	1.22917e-07	4.86984e-06	6.41306e-07	0	0	5.54786e-07	1.99426e-06	9.45334e-07	0	0	0	1.80108e-06	0	5.71735e-07	2.2618e-06	0	5.77523e-06
ID_404330	8.77958e-07	0	9.7668e-07	1.55758e-06	0	2.11166e-06	3.8009e-07	9.59754e-07	3.72906e-07	0	6.24207e-07	0	0	5.05452e-07	0	0	3.53106e-06	2.85623e-06	9.34551e-07	0
ID_404362	0	0	0	0	0	0	0	0	0	1.77754e-06	0	0	0	0	2.61085e-06	0	1.65346e-05	3.83403e-06	0	1.99135e-06
ID_404407	0	0	4.15966e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39157e-05	0	0	0
ID_404783	3.21172e-07	0	0	5.4531e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80499e-07	0
ID_404834	7.72607e-06	1.31555e-06	0	6.42347e-06	0	0	4.88964e-06	5.39686e-07	2.73927e-06	8.84979e-07	1.52756e-06	1.52165e-06	7.63898e-07	9.37104e-06	0	1.20067e-06	1.45773e-07	0	4.16553e-06	0
ID_404876	9.4839e-07	0	2.75584e-05	0	6.34548e-06	1.0452e-06	0	0	0	0	0	0	4.87855e-06	0	0	0	0	0	0	4.12949e-06
ID_405006	7.49533e-08	1.31717e-07	0	0	0	0	0	0	0	1.12586e-06	0	0	0	0	0	2.30721e-06	0	0	0	0
ID_405051	0	0	0	2.49085e-08	0	0	0	0	0	2.32579e-07	0	0	0	0	2.45179e-07	0	0	0	0	0
ID_405074	6.42209e-07	0	0	3.90235e-07	0	0	0	0	0	2.28964e-07	7.81891e-07	0	0	0	0	0	0	2.5378e-07	0	0
ID_405297	0	0	0	0	0	0	0	0	0	9.63277e-07	0	0	0	0	5.82958e-07	0	5.5202e-07	7.77302e-07	0	7.26186e-06
ID_405520	0	0	0	0	0	0	0	0	0	1.90968e-07	0	0	0	0	5.98632e-07	0	0	0	0	4.56029e-07
ID_405778	0	0	1.5057e-05	0	0	0	0	0	0	0	0	0	0	0	8.81727e-06	0	2.13143e-05	2.52526e-05	0	1.07527e-05
ID_405802	6.41408e-08	2.3718e-08	1.42997e-05	7.05072e-08	2.20082e-06	1.66103e-05	6.40411e-08	0	1.59057e-07	3.81204e-06	1.6451e-08	1.59898e-08	2.38183e-05	0	5.68325e-06	4.65771e-06	2.90339e-05	1.5643e-06	9.94889e-08	3.65487e-06
ID_405818	1.49098e-07	4.5097e-08	0	0	0	3.39547e-07	3.96676e-07	0	6.88443e-07	0	0	0	1.97901e-06	0	0	1.56046e-06	1.88457e-07	0	0	1.14506e-06
ID_405836	5.19407e-06	4.42989e-05	4.96634e-07	1.6448e-06	0	2.06354e-06	1.6573e-05	2.33427e-05	1.87678e-05	1.86111e-06	4.24788e-06	9.15802e-06	5.65898e-06	7.64555e-06	0	1.37339e-05	7.34951e-07	4.16132e-07	1.11136e-05	2.2535e-07
ID_405865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33303e-07	0	0	0
ID_406000	0	0	0	0	0	0	0	0	0	1.55505e-06	0	0	0	4.32753e-07	0	0	1.31179e-07	0	0	0
ID_406066	0	1.65198e-07	0	8.50223e-08	0	0	1.16993e-07	0	9.63533e-08	0	8.45865e-08	1.07558e-07	0	1.94764e-07	0	0	0	0	7.63565e-08	0
ID_406227	0	0	0	0	0	0	0	0	0	1.46162e-06	0	0	0	0	3.06797e-07	0	1.46941e-07	1.32894e-06	0	5.82752e-06
ID_406275	0	0	0	0	0	0	0	0	0	0	1.2512e-06	0	0	0	0	0	0	0	0	0
ID_406313	4.20285e-06	2.85758e-06	0.000155808	2.33846e-06	0.000251996	0.000237023	1.71225e-06	0	6.02089e-06	0.000217059	2.73195e-06	4.42175e-07	0.000202272	1.27898e-06	9.43708e-05	0.000224132	0.000210304	0.000248549	2.04818e-06	0.000100962
ID_406341	1.0327e-05	5.84666e-06	0	1.44765e-05	0	4.50912e-07	3.03333e-06	4.31469e-06	1.14e-05	9.48282e-07	8.71657e-06	2.59389e-06	2.62809e-06	4.60607e-06	0	0	4.93538e-07	0	1.69854e-05	0
ID_406384	0	4.09201e-08	0	0	0	0	0	0	0	1.78879e-06	0	0	0	0	0	0	0	0	0	0
ID_406518	0	2.88477e-06	0	8.6473e-06	0	0	1.56609e-06	4.51712e-06	1.51903e-06	0	6.40352e-06	8.80061e-06	5.97418e-07	1.58019e-06	0	0	0	0	5.76855e-07	4.24955e-07
ID_406621	1.43374e-06	1.09592e-06	0	0	0	0	6.45067e-06	0	3.80852e-06	0	1.05164e-06	0	0	9.70819e-07	0	0	0	0	1.5731e-06	0
ID_406778	0	0	0	9.32708e-07	0	0	0	0	0	1.11325e-06	0	0	4.19724e-07	0	0	0	0	0	0	1.91228e-07
ID_406945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60694e-07
ID_406977	0	0	0	7.72873e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11801e-07
ID_407066	0	1.25118e-06	0	9.38886e-06	0	0	9.97257e-06	4.66019e-06	1.25687e-06	0	2.36563e-06	2.14267e-05	0	6.41854e-06	0	0	0	0	2.10186e-06	0
ID_407226	0	2.97118e-06	0	5.77371e-06	0	0	1.73159e-06	4.37566e-06	1.85274e-06	5.56101e-07	5.21148e-06	8.59111e-06	0	8.03626e-07	0	1.50087e-06	0	0	3.31756e-07	9.99301e-07
ID_407237	2.61038e-07	1.05075e-06	3.03764e-06	6.27887e-07	1.0168e-06	0	1.14509e-06	7.97677e-07	8.46504e-07	0	1.64481e-06	5.84854e-07	0	3.28055e-07	8.3261e-06	4.29863e-06	0	1.74072e-05	9.97759e-07	6.27275e-06
ID_407307	0	6.75362e-07	0	7.58904e-06	0	0	1.14436e-05	3.16326e-06	1.22888e-06	0	2.29709e-06	2.1843e-05	0	7.45876e-06	0	0	0	0	2.09145e-06	0
ID_407475	6.0871e-07	3.0962e-07	1.89514e-07	8.58303e-08	1.08967e-05	9.49747e-08	3.11419e-07	1.74514e-07	1.33952e-07	0	1.9177e-07	0	5.48778e-07	1.81311e-07	0	0	0	0	1.55327e-07	1.92804e-06
ID_407537	0	6.22125e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_407601	0.000154452	1.61589e-05	1.04195e-05	0.00011522	9.32536e-05	4.76342e-06	2.8327e-05	7.7452e-05	0.000108364	7.59035e-06	2.88166e-05	5.04782e-06	1.64633e-06	5.23232e-05	7.07611e-05	5.12733e-06	1.5173e-05	8.52352e-06	5.88785e-05	2.60695e-05
ID_407835	0	6.06963e-06	0	3.72929e-05	0	4.15493e-06	0	0	3.51249e-05	0	0	0	3.11578e-06	2.95176e-05	5.0902e-06	1.10563e-06	4.85558e-06	0	0	4.61354e-06
ID_407910	0.000161709	1.20691e-05	9.97905e-06	9.48075e-05	4.64856e-05	3.78284e-06	2.64574e-05	6.75842e-05	8.30205e-05	1.13605e-05	2.86187e-05	4.08736e-06	3.41026e-06	4.97715e-05	6.49549e-05	8.07927e-06	1.38157e-05	5.88096e-06	6.72517e-05	1.50954e-05
ID_407954	0	7.72002e-08	0	0	0	0	0	0	0	3.73227e-07	4.07992e-08	0	0	0	0	0	0	0	0	0
ID_408055	2.55859e-08	1.54266e-07	0	0	0	0	0	0	7.00939e-08	1.1399e-06	1.91899e-07	0	0	0	0	0	9.41479e-08	0	0	0
ID_408171	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71719e-07	0	0	0	0	0	0
ID_408218	0	4.44056e-08	0	0	0	0	0	0	0	0	0	0	0	0	1.17905e-06	0	0	0	0	0
ID_408236	0	0	1.33915e-06	1.14851e-07	3.16758e-06	1.49357e-06	0	0	1.69291e-06	3.37763e-06	1.61964e-06	0	0	0	0	0	3.73091e-07	4.24712e-07	0	3.14173e-06
ID_408596	1.69571e-07	5.5417e-07	0	8.08463e-08	0	1.1183e-07	2.56091e-06	1.31671e-06	5.83882e-07	0	7.58979e-07	8.53144e-06	6.5179e-07	2.17943e-07	0	1.0205e-06	1.24501e-07	0	9.73683e-07	0
ID_408664	0	0	0	0	0	0	0	0	0	5.46597e-06	0	0	0	0	4.73782e-07	0	2.26771e-07	5.11764e-07	0	9.35107e-06
ID_408690	0	4.07889e-07	2.28245e-07	2.81514e-07	9.84434e-07	0	0	0	2.16069e-07	5.77937e-06	1.13895e-06	0	1.25214e-05	0	3.25851e-06	2.86405e-06	4.31981e-07	5.69137e-06	0	6.97633e-06
ID_408858	0	0	0	0	0	0	0	0	5.3962e-07	0	0	0	0	0	5.56413e-06	0	0	0	0	0
ID_409252	8.0625e-06	3.37152e-05	9.35153e-07	3.95448e-05	3.71708e-07	5.96973e-07	1.08197e-05	1.20207e-05	1.04446e-05	2.13039e-06	2.35924e-05	6.78532e-06	6.8861e-07	2.58336e-06	2.81941e-07	6.60276e-06	1.34546e-07	2.73264e-06	1.06467e-05	8.00351e-07
ID_409303	0	2.57062e-08	0	0	0	0	0	0	0	2.30637e-07	0	0	0	0	0	0	0	0	0	5.62153e-07
ID_409340	3.37822e-07	9.68046e-07	2.53238e-07	6.37563e-07	6.50216e-06	3.40457e-07	0	2.12944e-08	7.65294e-07	1.1829e-05	1.8354e-06	0	2.96516e-05	0	6.14528e-06	7.64892e-06	1.51648e-06	6.71568e-06	3.88601e-08	1.30352e-05
ID_409353	0	0	0	0	0	0	1.53838e-06	0	5.4202e-07	0	0	0	0	0	0	0	0	0	0	0
ID_409624	0	0	0	0	0	0	0	0	0	6.7158e-07	0	0	0	0	0	0	0	0	0	0
ID_409737	5.12454e-05	0	5.11292e-07	1.28995e-05	0	2.8953e-06	1.1848e-05	8.08741e-05	5.73702e-07	2.23901e-05	0.000154044	6.64754e-06	4.37346e-06	2.24189e-05	0	0	2.17938e-06	0	6.14093e-07	0
ID_409838	8.70729e-06	1.89072e-06	1.07789e-05	9.11688e-06	3.40204e-05	8.10821e-06	1.71053e-05	4.38222e-06	6.13264e-06	1.8671e-05	4.47377e-06	5.823e-06	5.38611e-05	1.61154e-05	9.72986e-06	1.2723e-05	2.2257e-06	2.8464e-05	6.58967e-06	3.16606e-05
ID_409877	3.81438e-07	2.55805e-07	7.05529e-07	4.38959e-07	0	0	4.08477e-07	2.92989e-07	2.91407e-07	0	2.97549e-07	4.54087e-07	0	2.81806e-07	0	0	0	0	4.05905e-07	0
ID_409883	1.89375e-07	1.079e-06	0	7.49065e-08	0	9.93531e-08	2.31335e-07	4.78945e-07	4.89255e-07	5.39971e-07	1.70355e-07	1.18001e-07	0	5.59954e-07	0	0	0	0	6.34888e-08	0
ID_409970	1.29535e-05	2.41794e-05	3.09634e-05	1.71513e-05	3.61146e-05	8.55127e-05	7.11762e-06	0	1.27245e-05	4.70316e-05	1.08775e-05	6.40358e-06	1.73527e-05	9.11981e-06	3.04085e-05	1.19984e-05	5.18032e-05	5.65761e-05	1.44498e-05	2.78605e-05
ID_409976	0	0	0	0	0	0	0	0	0	0	0	3.23583e-07	0	0	0	0	0	0	0	0
ID_410159	9.55415e-08	5.46829e-08	0	0	0	0	0	0	0	4.63404e-07	0	0	5.96391e-07	0	2.32294e-06	0	0	1.42955e-06	0	3.43516e-06
ID_410224	0	0	0	0	0	0	0	0	0	0	0	1.55729e-07	0	0	0	0	0	0	0	0
ID_410324	0	0	0	0	0	0	0	0	0	0	0	6.41173e-08	0	0	0	0	0	0	0	0
ID_410359	0	0	0	0	0	0	0	0	0	0	0	3.03714e-07	0	0	0	0	0	0	0	0
ID_410614	0	0	4.38015e-06	0	1.5682e-06	0	0	0	0	1.05214e-06	0	0	0	0	2.32005e-06	4.18032e-06	5.34267e-07	2.0906e-05	0	5.32439e-06
ID_410676	1.28142e-05	6.12951e-05	0	0	2.18894e-06	0	3.0561e-05	1.04508e-05	2.03491e-05	1.39842e-06	8.58907e-06	1.48529e-05	7.95727e-06	2.17473e-06	0	1.21138e-05	0	0	5.94084e-06	0
ID_410724	8.59732e-06	7.25787e-05	3.59706e-07	9.64164e-07	1.78386e-07	4.173e-07	3.19624e-05	3.94416e-05	2.61841e-05	1.30477e-06	6.38412e-06	1.49977e-05	2.99827e-06	1.17036e-05	5.78933e-07	1.90618e-05	1.3226e-06	1.21512e-06	1.65614e-05	9.25985e-07
ID_410830	4.02018e-07	1.76372e-05	4.30562e-07	0	0	0	5.39874e-06	0	3.42318e-06	0	0	6.31976e-07	0	0	0	0	0	0	0	0
ID_410875	5.45052e-07	2.5715e-05	4.03098e-07	6.74871e-08	4.49014e-07	0	3.74612e-06	7.20345e-06	3.08656e-06	3.15192e-07	3.22908e-06	5.84861e-06	0	6.56896e-07	0	3.85427e-06	0	0	1.52548e-06	7.62724e-07
ID_411021	3.72775e-05	6.66034e-05	0.000142674	2.01938e-05	0.000170458	0.000224323	4.68474e-05	4.1786e-05	6.55564e-05	0.000174429	2.57465e-05	2.41248e-05	0.000142544	2.66193e-05	0.000117483	0.000177013	0.000201698	0.000194089	3.31198e-05	0.000101184
ID_411040	8.10972e-06	5.89328e-05	1.10282e-05	2.92461e-06	1.22907e-05	1.78474e-05	2.64638e-05	3.31167e-05	2.9362e-05	1.52074e-05	6.91873e-06	1.07605e-05	1.56291e-05	9.31445e-06	1.38085e-05	2.35366e-05	1.1856e-05	1.58754e-05	1.56469e-05	1.06084e-05
ID_411132	8.2153e-06	9.12037e-07	8.74496e-07	2.20272e-05	0	5.37351e-07	2.07843e-06	1.4707e-06	0	5.72083e-07	4.87899e-07	6.12561e-07	6.58536e-07	1.07057e-05	6.04578e-07	0	1.17068e-06	3.56068e-07	3.52763e-06	1.42526e-06
ID_411141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.81673e-06	0	0	0
ID_411186	0	0	0	2.40089e-07	0	0	0	0	0	0	0	0	0	3.72102e-07	0	0	0	0	1.22944e-07	0
ID_411339	0	0	5.62154e-06	0	0	0	0	0	0	0	0	0	0	0	6.02392e-06	0	1.70301e-05	2.1298e-05	0	5.85409e-06
ID_411401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31757e-06	0
ID_411633	0	5.68508e-08	0	0	0	0	0	5.51149e-08	0	4.81897e-07	6.94835e-08	2.26296e-07	0	0	0	0	2.38481e-07	2.69262e-07	0	0
ID_411670	0	0	0	0	0	0	0	0	0	2.7933e-07	0	0	0	0	0	0	0	0	0	0
ID_411722	3.20109e-05	1.33361e-05	0.000134626	2.21089e-05	0.000181634	0.000231047	2.50376e-05	1.10852e-05	4.58573e-05	0.000194456	2.0002e-05	1.49078e-05	0.000161444	1.74376e-05	0.000127039	0.000198039	0.0002047	0.000219405	2.62292e-05	0.000110814
ID_411842	9.00007e-06	1.16809e-06	3.13958e-06	8.41158e-06	0	4.58473e-06	6.10681e-06	9.9706e-07	5.20089e-06	8.67506e-06	1.84001e-06	1.77441e-06	2.76939e-05	8.26035e-06	1.24113e-06	1.62734e-06	3.93068e-07	4.88257e-06	5.75656e-06	6.75105e-06
ID_411930	2.69704e-07	4.94347e-07	7.36423e-07	1.139e-07	2.80769e-06	4.73243e-07	4.84829e-08	0	6.18988e-07	1.18319e-05	1.01001e-06	5.33595e-08	6.67997e-06	4.97815e-08	1.16859e-05	3.74653e-06	2.03953e-06	2.23971e-06	1.02705e-07	3.48988e-06
ID_412236	0	0	0	0	0	0	0	0	0	9.1563e-07	2.10617e-07	0	0	2.89e-07	1.29536e-06	0	0	0	9.71502e-08	0
ID_412244	9.1296e-06	3.91198e-06	0.00013273	4.15159e-06	0.000166136	0.000204884	4.85434e-06	0	1.96759e-05	0.000176582	6.85948e-06	3.16067e-06	0.000116755	7.87042e-06	0.000117975	0.000165362	0.00017227	0.000200402	4.96838e-06	8.77266e-05
ID_412304	9.06095e-06	4.384e-06	4.26818e-07	7.5936e-06	0	0	4.17582e-06	9.53429e-06	8.94581e-06	9.77654e-07	7.74196e-06	1.08678e-05	0	9.51314e-06	0	0	0	0	1.04876e-05	0
ID_412393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23102e-06	0
ID_412403	0	0	0	0	0	0	0	0	1.60299e-07	1.2997e-06	1.88316e-07	0	0	0	0	0	0	0	0	0
ID_412637	0	0	2.5215e-07	4.6842e-07	0	0	0	0	0	1.13e-06	0	0	0	0	0	0	0	0	0	2.24416e-07
ID_412674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.685e-07
ID_412676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44505e-05	0	0	0	0	0
ID_412685	0	0	0	7.28114e-08	0	0	0	0	0	0	0	0	0	0	0	0	1.12191e-07	0	0	0
ID_412722	0	5.99298e-06	0	2.62208e-06	0	8.87975e-08	0	0	1.92163e-07	0	0	0	0	1.19415e-05	1.88483e-06	0	3.95895e-07	0	0	3.97082e-06
ID_412743	3.77897e-06	7.61184e-06	3.47931e-07	7.15017e-06	0	7.66596e-07	4.26408e-07	1.48958e-06	0	4.71443e-07	7.87803e-07	2.57048e-07	0	3.69814e-06	6.62873e-07	0	5.45618e-07	1.7568e-07	7.09895e-06	3.80481e-07
ID_412898	1.37896e-06	2.67582e-06	0	3.64876e-06	0	0	1.9042e-06	1.82034e-06	3.7697e-06	0	1.15601e-06	1.46835e-06	0	2.37377e-06	2.3732e-06	0	0	2.53527e-06	2.43229e-06	0
ID_412978	6.73612e-07	1.41721e-07	3.58185e-05	3.96824e-07	9.13909e-06	1.8408e-07	1.57991e-07	2.4442e-07	0	0	1.19057e-07	0	3.15097e-06	3.48995e-07	0	0	0	0	4.63953e-07	3.25146e-06
ID_413103	6.63607e-08	0	0	1.05008e-07	0	0	0	0	0	0	4.71837e-08	0	0	0	0	0	0	1.82692e-07	0	9.89343e-08
ID_413169	4.07841e-07	4.37545e-07	2.19267e-07	4.2628e-07	0	4.42663e-07	2.60667e-08	0	3.37878e-07	9.96391e-07	8.6373e-07	5.84854e-08	0	2.44891e-07	4.17439e-06	3.07646e-06	0	2.78358e-07	1.98162e-07	2.2424e-06
ID_413201	0	5.23415e-08	0	0	0	0	0	0	0	4.76185e-07	1.3799e-07	2.79221e-07	0	0	0	0	0	0	0	2.87867e-07
ID_413278	0	2.07533e-08	7.64549e-08	1.88448e-08	0	0	0	0	0	0	0	0	0	0	3.6737e-07	0	0	0	0	0
ID_413300	1.07083e-07	0	0	0	3.74801e-07	0	0	0	3.16502e-08	1.05153e-06	1.89145e-07	0	0	2.83599e-08	8.39374e-07	0	1.33082e-07	6.01416e-07	0	6.45671e-07
ID_413490	1.3809e-07	0	0	0	8.22971e-07	0	0	0	0	0	0	0	1.25013e-05	0	0	0	0	0	0	9.50956e-07
ID_413680	1.59234e-07	0	0	5.05074e-08	0	0	0	0	6.61428e-08	0	0	0	0	0	0	0	0	0	0	6.75125e-07
ID_413829	0	0	4.80454e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_413911	1.01999e-05	0	5.3441e-07	3.32575e-06	0	3.09959e-07	2.57373e-06	1.93432e-05	1.21219e-05	4.84503e-06	6.87431e-05	8.18607e-07	8.91394e-07	8.46469e-06	0	0	1.31564e-06	1.93413e-07	2.55632e-07	0
ID_414082	0	0	0	5.03999e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_414096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92051e-07
ID_414416	1.76037e-07	1.79366e-07	6.32225e-07	3.0364e-07	0	0	4.33691e-07	2.05466e-07	1.57601e-07	1.59531e-07	1.73908e-07	3.13083e-07	0	3.22453e-07	0	0	0	0	1.60899e-07	0
ID_414427	0	0	0	0	0	0	0	0	1.4172e-07	2.57462e-06	3.6524e-07	0	0	0	0	0	0	6.46228e-07	0	0
ID_414549	0	0	0	0	0	0	4.19503e-07	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_414671	0	7.12168e-07	4.2497e-07	0	6.62164e-06	0	0	0	0	9.40212e-07	2.82292e-07	0	1.3666e-05	0	7.44938e-07	0	4.98004e-07	3.43309e-06	0	0
ID_414769	0	1.93411e-07	0	1.00586e-07	0	2.08702e-07	0	0	1.44797e-07	2.34803e-07	0	5.51327e-08	0	5.15415e-08	2.47522e-07	0	0	7.87204e-07	0	1.94713e-06
ID_414785	0	0	0	0	0	0	0	0	0	1.77228e-06	0	0	0	0	9.36441e-07	0	0	0	0	3.20078e-06
ID_414794	0	9.50944e-08	0	0	0	1.81698e-07	2.97622e-07	3.25191e-07	3.44067e-07	0	5.97271e-08	1.95469e-06	0	0	0	1.68449e-06	0	9.20604e-07	0	0
ID_414831	0	0	0	0	0	0	0	0	0	4.44567e-07	0	0	0	0	0	0	0	0	0	0
ID_415070	0	0	0	0	0	0	0	0	0	5.61862e-07	4.17389e-08	0	0	0	0	0	0	0	0	0
ID_415214	0	0	0	9.70491e-08	0	0	0	0	0	4.55335e-07	0	0	0	0	0	0	1.12997e-07	5.1018e-07	0	0
ID_415220	2.21712e-06	7.99053e-06	5.83606e-07	2.16392e-07	3.20333e-07	0	1.98972e-05	5.30136e-06	6.40205e-06	1.3484e-06	4.602e-06	1.1999e-05	0	8.06983e-07	0	4.61575e-06	0	0	1.69499e-06	0
ID_415366	3.71305e-07	1.06828e-07	0	2.74317e-07	1.24588e-06	0	0	0	1.01682e-07	1.58071e-06	4.02156e-07	0	0	0	9.17974e-07	0	0	1.09859e-06	0	0
ID_415459	0	0	0	0	0	0	0	0	0	2.01597e-07	0	0	0	0	0	0	0	0	0	0
ID_415702	9.21659e-08	0	0	3.65331e-07	0	0	1.78605e-07	0	0	0	4.94803e-08	7.96249e-07	0	1.19392e-06	0	0	0	0	3.19037e-07	0
ID_415914	3.65074e-08	0	0	5.89253e-08	0	0	2.87901e-08	0	0	0	0	9.68937e-08	0	3.01941e-08	0	0	0	0	3.67334e-08	0
ID_416128	8.47938e-06	3.65732e-06	0.000113538	7.20644e-06	0.000167336	0.000206151	4.59878e-06	0	1.43007e-05	0.000171077	6.26333e-06	2.33588e-06	0.00013337	3.86525e-06	0.000106618	0.000156195	0.000175931	0.000179665	6.79875e-06	8.15743e-05
ID_416144	4.27218e-06	6.90842e-06	2.48298e-07	2.06705e-06	4.01028e-07	2.50045e-07	6.90559e-06	5.2225e-06	3.882e-06	6.59209e-06	1.67701e-06	8.73423e-07	3.27527e-06	2.5766e-06	1.09592e-05	4.03609e-06	2.7916e-07	1.57241e-06	5.70186e-06	3.56463e-06
ID_416155	0	0	1.10345e-05	8.92424e-06	0	0	0	0	0	0	0	0	0	4.49556e-08	0	0	3.83692e-06	0	0	0
ID_416268	5.14041e-06	1.65835e-05	7.5184e-07	9.79036e-07	2.99059e-07	2.83282e-07	1.4183e-05	1.75909e-05	3.86012e-05	4.01274e-06	1.22071e-05	3.60443e-05	1.10072e-06	9.12573e-06	0	4.34815e-06	2.10438e-07	4.74894e-07	3.26635e-05	3.85758e-07
ID_416322	0	0	0	0	0	0	0	0	0	0	0	1.7665e-07	0	0	0	0	0	0	0	0
ID_416625	0	0	0	0	0	0	1.64242e-06	0	1.59017e-06	0	0	1.40488e-06	0	7.53812e-07	0	0	0	0	0	0
ID_416813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2674e-05	0	0	0	0	1.10647e-05
ID_416875	0	0	0	0	0	0	0	0	0	0	4.36303e-07	0	0	0	0	0	0	0	0	0
ID_416881	0	0	0	0	0	0	0	0	0	7.43939e-07	0	0	0	0	8.26828e-07	0	0	0	0	1.3328e-06
ID_416991	6.33644e-07	2.25989e-07	2.26178e-06	5.35776e-07	0	0	2.3296e-07	2.68053e-07	2.65509e-07	0	1.94566e-07	6.09105e-07	0	8.55676e-07	1.44768e-06	0	0	0	2.78924e-07	7.76487e-07
ID_417279	4.41591e-05	0.000126579	3.03052e-06	3.26495e-05	4.05987e-06	1.44502e-06	3.83386e-05	1.90563e-05	3.55078e-05	1.85403e-05	1.78144e-05	1.89638e-05	7.35499e-06	3.43946e-05	1.88333e-05	2.56272e-05	4.07327e-06	6.36253e-06	5.13602e-05	1.22656e-05
ID_417383	0	0	1.49192e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_417524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69321e-07	0	0	0
ID_417775	0.000176864	1.9166e-05	1.21289e-05	0.000132864	0.000118213	5.84724e-06	3.28465e-05	8.09182e-05	9.75115e-05	1.10361e-05	3.76971e-05	6.50756e-06	8.86724e-06	6.75774e-05	7.5626e-05	1.06978e-05	1.6189e-05	1.12221e-05	8.55116e-05	3.2212e-05
ID_417797	0	0	0	0	0	0	0	0	0	5.95326e-06	0	0	0	0	1.52497e-05	0	2.97457e-06	2.74647e-06	0	2.19213e-05
ID_418030	0	0	0	8.16517e-08	0	0	0	0	0	0	0	0	0	3.37713e-08	0	0	0	0	0	0
ID_418081	2.16389e-07	2.09941e-07	0	9.22252e-07	0	0	2.08159e-08	0	4.9547e-08	0	0	7.07562e-08	0	1.75175e-07	2.3214e-06	0	9.95108e-08	2.24507e-07	0	2.43157e-07
ID_418176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03262e-05	0	0	0	0	2.58189e-06
ID_418193	0	2.86702e-07	0	0	0	0	0	2.16222e-07	0	0	0	0	0	0	0	0	0	0	0	0
ID_418226	1.63477e-07	4.28383e-07	1.35047e-06	1.30333e-07	7.00462e-07	2.7768e-07	1.92833e-07	0	4.49226e-07	1.17493e-05	4.43353e-07	0	4.85529e-06	6.83832e-08	6.38551e-06	5.03501e-06	9.19712e-07	2.09476e-06	3.24742e-07	2.26878e-06
ID_418248	0	0	0	1.58559e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_418262	0	0	0	0	0	0	0	0	0	4.43143e-07	9.66639e-08	0	0	0	0	0	0	7.55909e-07	0	4.09352e-07
ID_418284	0	0	0	0	0	0	0	0	5.74912e-08	3.9726e-06	2.77413e-07	0	0	0	0	0	2.50134e-07	5.68235e-07	0	0
ID_418311	0	0	0	0	0	0	0	0	0	0	0	9.91126e-08	0	0	0	0	0	0	0	0
